tweet,cmi,pp_en,pp_my,perp_ratio,particle_count,manglish_patterns,grammar_patterns,manglish_score,en_words,my_words,unknown_words,category,pp_diff
tahniah terkunci lah mulut pendusta agama penjilat united malaun number only umno,33.333333333333336,44358.7028880346,25327.298497328593,0.5709657146931686,0,0,0,0.0,4,8,0,Mesolect (Strong Mixing),-19031.404390706004
i just this we should go further and be better people expect better things in general all the while ma,0.0,12319.66719106769,23417.578732535047,1.9008288429669462,0,0,0,0.0,20,0,0,Monolingual English,11097.911541467356
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
tengah jalan ampang near starbucks yang busy gila tu si kecik ni menangis sorang ketakutan hampir dilanggar kiri,33.333333333333336,43746.35753482668,28038.596596230658,0.640935569867937,0,0,0,0.0,6,12,0,Mesolect (Strong Mixing),-15707.760938596024
when love is out of your life th,0.0,6381.978187661849,20225.87048269509,3.169216485540073,0,0,0,0.0,8,0,0,Monolingual English,13843.89229503324
hello your day going jangan tidur terlalu larut love you,40.0,18738.42191120308,20932.94140374159,1.1171133568737974,0,0,0,0.0,6,4,0,Mesolect (Strong Mixing),2194.5194925385113
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
konten could be us rame bgt sliweran di tl,28.57142857142857,28524.993304041862,54702.31073870257,1.9176975838571537,0,0,0,0.0,5,2,2,Mesolect (Strong Mixing),26177.317434660705
pet card tuh apaya foto batu kah,50.0,45467.30555469898,37594.86990749111,0.8268550214013229,0,0,0,0.0,3,3,1,Mesolect (Strong Mixing),-7872.435647207865
do not inflict your will just give love,0.0,17334.525653756355,29629.91274169499,1.7093004639140068,0,0,0,0.0,7,0,1,Monolingual English,12295.387087938634
my last x wl giveaway mindblowon known as collaborated with big brands and artist bts c,6.666666666666665,32369.754907024097,40905.099768867556,1.263682715125882,0,0,0,0.0,14,1,1,Weak Code-Mixing,8535.34486184346
karafuru knows how to party karafuru knows how to party yes they do furulist available follow,0.0,20296.779755894975,33983.96066955331,1.6743523395470181,0,0,0,0.0,13,0,3,Monolingual English,13687.180913658332
just posted a photo ttdi jaya shah alam,42.85714285714286,14954.445948593924,19262.283799571076,1.2880640222837672,0,0,0,0.0,4,3,1,Mesolect (Strong Mixing),4307.837850977152
tiba bm bngt pengen ke thailand,16.666666666666664,45899.77311942158,17930.556037499005,0.39064585332148505,1,0,0,0.3333333333333333,1,5,0,Monolingual Malay,-27969.217081922576
hi bots good after from planet this is your chief bot speaking,0.0,21128.01397010139,30140.590452660832,1.4265699793323352,0,0,0,0.0,12,0,0,Monolingual English,9012.576482559442
aku ada buat servis pasang tinted kereta tengah kumpul modal nak sewa kedai harga mampu milik kualiti tiptop area selang,15.000000000000002,42208.55296844097,19254.653757052725,0.4561789590713828,0,0,0,0.0,3,17,0,Weak Code-Mixing,-22953.899211388245
ig being extra noisy tonight,0.0,28354.479209842186,50783.34330307464,1.7910166124810052,0,0,0,0.0,4,0,1,Monolingual English,22428.864093232452
collect golden tickets to win a vespa or gold bar weekly win instant prizes such as vouchers and shopee coins too,14.28571428571429,26526.48606112487,40956.625679567405,1.5439898667765954,0,0,0,0.0,18,3,0,Weak Code-Mixing,14430.139618442536
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
both of them have you by the throat but not me,0.0,5504.749378403183,19725.83436116911,3.583420970727495,0,0,0,0.0,11,0,0,Monolingual English,14221.084982765926
this escalator near ampang park lrt station was burnt at around am th march no one seems to be bothered to r,13.636363636363635,17717.186966085224,31321.131700539496,1.7678388651931796,0,1,0,0.06818181818181818,19,3,0,Weak Code-Mixing,13603.944734454271
some more renders of jon taking to the sky and showing of that very nice bulge of his is it me or haven it gotten bigger g,7.692307692307687,16126.182843264889,32841.281909638376,2.0365192574605193,0,0,0,0.0,24,2,1,Monolingual English,16715.099066373485
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
kami mahu bangkit david rowley akui sri pahang dahaga kemenangan,19.999999999999996,44645.81216854018,16453.19566038508,0.3685271890289159,0,0,0,0.0,2,8,0,Monolingual Malay,-28192.616508155097
salam tak tutup salam,25.0,47321.73791527941,9380.578126605149,0.19822978909606603,0,0,0,0.0,1,3,0,Monolingual Malay,-37941.15978867426
sebagai destinasi wisata kelas dunia labuan bajo memang layak untuk dibenahi dalam segala hal terutama menyangkut,0.0,43885.59846105473,33320.944572949455,0.759268319025417,0,0,0,0.0,0,13,3,Ambiguous,-10564.653888105277
nah this it bruv sorry to disappoint suggests that he will go for you if he have a gf ish ish ish,0.0,9806.494335801146,21155.606128899322,2.1573057001282616,0,0,0,0.0,21,0,1,Monolingual English,11349.111793098176
collect golden tickets to win a vespa or gold bar weekly win instant prizes such as vouchers and shopee coins too,14.28571428571429,26526.48606112487,40956.625679567405,1.5439898667765954,0,0,0,0.0,18,3,0,Weak Code-Mixing,14430.139618442536
criesss please allah help the people of pakistanplease help imran khan,11.111111111111116,19015.438802653636,36121.96240725505,1.899612350897428,0,0,0,0.0,8,1,2,Weak Code-Mixing,17106.523604601414
aku bahagia demo gagal lagi ternyata drun sik enak jamanku toh,30.000000000000004,41968.487734235736,29584.12370546534,0.704912788204473,0,0,0,0.0,3,7,1,Mesolect (Strong Mixing),-12384.364028770397
dear purefiers this is a kind reminder that for is starting in just about hours w,0.0,16622.96741519294,31757.895431269997,1.9104829263061749,0,0,0,0.0,15,0,1,Monolingual English,15134.928016077058
batu jeonghan ga tuh,33.333333333333336,47320.84783171117,18459.178038503615,0.39008553067668295,0,0,0,0.0,1,2,1,Monolingual Malay,-28861.66979320756
i had so much fun filming this,0.0,6914.7246457214715,17397.62446356484,2.5160256344162204,0,0,0,0.0,7,0,0,Monolingual English,10482.899817843369
hello your day going jangan tidur terlalu larut love you,40.0,18738.42191120308,20932.94140374159,1.1171133568737974,0,0,0,0.0,6,4,0,Mesolect (Strong Mixing),2194.5194925385113
just now calls for bussing illegal aliens back across the border instead of sending them into hom,0.0,19068.258413795524,35108.84564827604,1.8412193125553329,0,0,0,0.0,15,0,2,Monolingual English,16040.587234480514
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
mboh lah mbak capek ngomong sama orang batu kek kamu inipikir aja pake logika mu,25.0,43972.13165465037,39871.86340246391,0.9067530252026609,0,0,0,0.0,3,9,3,Mesolect (Strong Mixing),-4100.268252186463
i love a girl in leather,16.666666666666664,9067.968621035565,18483.573139915672,2.0383366895467754,0,0,0,0.0,5,1,0,Monolingual English,9415.604518880107
gangster uptown shah alam buat hal,19.999999999999996,45899.15644807737,14697.164497962327,0.32020554701453485,0,0,0,0.0,1,4,1,Monolingual Malay,-31201.99195011504
we may define therapy as a search for value abraham maslow,19.999999999999996,21320.37039477344,26793.99956461227,1.2567323676131188,0,0,0,0.0,8,2,1,Weak Code-Mixing,5473.62916983883
collect golden tickets to win a vespa or gold bar weekly win instant prizes such as vouchers and shopee coins too,14.28571428571429,26526.48606112487,40956.625679567405,1.5439898667765954,0,0,0,0.0,18,3,0,Weak Code-Mixing,14430.139618442536
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
grab your copy of edge of the stars with everything fans love all booksellers,0.0,19643.812570114613,37655.283316537025,1.916903003535292,0,0,0,0.0,13,0,1,Monolingual English,18011.470746422412
favorite edits so far,0.0,15229.917817271844,40288.025825947894,2.645321288619057,0,0,0,0.0,4,0,0,Monolingual English,25058.10800867605
picked up the phne,0.0,21157.032210267065,46580.559529386366,2.201658487185258,0,0,0,0.0,3,0,1,Monolingual English,25423.5273191193
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
agong kelantan ampunkan peliwat sebab dia mangsa fitnah si perasuah,19.999999999999996,44644.3811500244,24403.12743161007,0.5466113943791723,0,0,0,0.0,2,8,0,Weak Code-Mixing,-20241.253718414326
hi there kindly get in touch with us via dm by clicking on the below button and we will be able to,0.0,5721.363108023648,23693.0246643148,4.141150319770417,0,0,0,0.0,22,0,0,Monolingual English,17971.66155629115
coba kasih es batu,25.0,47321.07035888155,36438.070350432885,0.7700178815501778,0,0,0,0.0,1,3,0,Mesolect (Strong Mixing),-10883.000008448667
poning cari kasut raya ni,19.999999999999996,46487.355015595065,13573.163525859994,0.2919753881739802,0,0,0,0.0,1,4,0,Monolingual Malay,-32914.19148973507
watch this of going to be a day when people will say wait a minute you owned xrp b,0.0,7388.591794351542,28470.603461873834,3.85331931365313,0,0,0,0.0,18,0,1,Monolingual English,21082.011667522293
hello your day going jangan tidur terlalu larut love you,40.0,18738.42191120308,20932.94140374159,1.1171133568737974,0,0,0,0.0,6,4,0,Mesolect (Strong Mixing),2194.5194925385113
grab hold and take a ride,0.0,17981.792596002197,44003.70587803903,2.4471256490758413,0,0,0,0.0,6,0,0,Monolingual English,26021.913282036832
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
dont know what to tweet,0.0,6780.952707343367,22494.71083031036,3.3173378138959633,0,0,0,0.0,5,0,0,Monolingual English,15713.758122966992
just leaving this here,0.0,19533.41300866478,22947.835868517133,1.1747990921165574,0,0,0,0.0,4,0,0,Monolingual English,3414.422859852355
straight edge across peninsular malaysia see you at any of these date cheras kuala lumpur taman merd,31.25,22343.167901088953,31794.76733326949,1.423019666415338,0,0,0,0.0,11,5,1,Mesolect (Strong Mixing),9451.599432180537
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
kojo marfo x alfie world x wl spots for x wl spots for to enter follow,26.66666666666667,37657.945313442215,52174.20431757851,1.38547666059079,0,0,0,0.0,11,4,1,Mesolect (Strong Mixing),14516.259004136293
adam ada kat kuantan tak nak promo kan k fine,40.0,44648.674787337695,16282.735011744946,0.3646857401546598,1,0,0,0.2,6,4,0,Monolingual Malay,-28365.93977559275
etapi emang pas pertama beli soplen dubai juga w mikir ini kenapa kotaknya kek kotak kondom yes,42.85714285714286,41265.220061855915,50022.129624933856,1.2122104171491506,0,0,0,0.0,6,8,3,Mesolect (Strong Mixing),8756.909563077941
wts seventeen pc i accept all price tapi jgn low sangat prefer jeonghan tie dgn pc lain conditio,33.333333333333336,42313.17389209454,51001.89994592482,1.2053432832996158,0,0,0,0.0,10,5,3,Mesolect (Strong Mixing),8688.72605383028
andai da lama sikit kerja kita dengar ada politk dalam syarikat serah je surat cari kerja lain ulan,17.647058823529417,43741.70452587012,25466.161715894257,0.5821940866715157,0,0,0,0.0,3,14,1,Weak Code-Mixing,-18275.54280997586
anjir dapet foto batu kita ntar,50.0,45899.77313392093,63277.86704250387,1.3786095817484587,0,0,0,0.0,2,2,2,Mesolect (Strong Mixing),17378.093908582945
if you want our donations demonstrate that your communications team can get on message just as fiesty as,0.0,12686.184156194864,34100.97219288489,2.6880401366578655,0,0,0,0.0,14,0,4,Monolingual English,21414.788036690024
maybe in another life become a buddies forever,0.0,28539.269410410714,34807.71461021164,1.2196428054852129,0,0,0,0.0,8,0,0,Monolingual English,6268.4451998009245
know more must visit youtube you may watch sadhana tv daily at,0.0,32739.643379408455,55567.41084533258,1.6972515613985464,0,0,0,0.0,11,0,1,Monolingual English,22827.767465924127
airdrop valar morghulis vm reward vm winners for all valid users end date th may distri,0.0,35582.809260551876,47619.820225225114,1.3382816369706316,0,0,0,0.0,12,0,4,Monolingual English,12037.010964673238
interested in alternative provisions come to bera alt sig event in june,22.22222222222222,28770.49254471626,47453.18490411019,1.6493699171245169,0,0,0,0.0,7,2,3,Mesolect (Strong Mixing),18682.69235939393
eth x wlmust follow me like rt tag friend,0.0,26965.467388782854,51183.274976611596,1.898104499308731,0,0,0,0.0,7,0,2,Monolingual English,24217.80758782874
stop staring and help me clean my car,0.0,20171.500146286562,32775.67933709623,1.624850858855434,0,0,0,0.0,8,0,0,Monolingual English,12604.179190809671
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
i am claiming my free wax tokens from s zesty faucet unlock me,18.181818181818176,18951.147678447516,28321.68524513766,1.4944575244562595,0,0,0,0.0,9,2,2,Weak Code-Mixing,9370.537566690145
beli album dapet foto batu,50.0,46489.72273327241,24506.264067766908,0.5271329366356475,0,0,0,0.0,2,2,1,Mesolect (Strong Mixing),-21983.4586655055
me scanning for the word gay,0.0,12085.331017104489,17444.73662647128,1.4434637000659372,0,0,0,0.0,6,0,0,Monolingual English,5359.405609366791
baju raya dah sampai tp warna lain dgn gambar so baju tak sama dengan tema in law family laki ku offer cari b,39.13043478260869,39489.52079666927,20848.74773487157,0.5279564632404972,0,0,0,0.0,9,14,0,Mesolect (Strong Mixing),-18640.7730617977
level celebrate birthday xterlintas dek fikiran,40.0,45911.79240493595,34074.18127786934,0.7421662168477231,0,0,0,0.0,3,2,1,Mesolect (Strong Mixing),-11837.611127066608
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
glad to see folks like level up their woodworking game as new largest festool dealer,0.0,22062.485118416444,46220.193036354496,2.0949676697015716,0,0,0,0.0,12,0,3,Monolingual English,24157.707917938053
nothing cooler than this dad shit,0.0,22629.856998003226,46459.95783567979,2.0530380655865055,0,0,0,0.0,6,0,0,Monolingual English,23830.10083767656
pet card batu peliharaan han masuk ga ya,37.5,39949.547345948406,34002.80762503596,0.8511437521577938,0,0,0,0.0,5,3,0,Mesolect (Strong Mixing),-5946.7397209124465
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
aku bahagia demo gagal lagi ternyata drun sik enak jamanku toh,30.000000000000004,41968.487734235736,29584.12370546534,0.704912788204473,0,0,0,0.0,3,7,1,Mesolect (Strong Mixing),-12384.364028770397
menteri bumn mencatat pembangunan infrastruktur menjadi kunci bg pertumbuhan makro ekonomi nasional dia pun,25.0,44070.06348821134,18392.167512597716,0.4173392561033543,0,0,0,0.0,3,9,2,Mesolect (Strong Mixing),-25677.89597561362
was at icity shah alam pizza hut for my daughter as she wanted pizza we were not allowed to dine in and when we asked if w,7.9999999999999964,16104.752428153273,35019.32647879005,2.174471581293703,0,0,0,0.0,23,2,2,Monolingual English,18914.574050636773
